"date","count_hour","duration_minutes","up","down","net_up","salmon_per_hour","comments","sheet_name"
2023-09-10,12,10,0,0,0,0,NA,"LR"
2023-09-10,13,10,10,0,10,60,NA,"LR"
2023-09-10,14,10,4,0,4,24,NA,"LR"
2023-09-10,15,10,2,0,2,12,NA,"LR"
2023-09-10,16,10,0,0,0,0,NA,"LR"
2023-09-10,17,10,0,1,-1,-6,NA,"LR"
2023-09-10,18,10,0,0,0,0,NA,"LR"
2023-09-10,19,10,0,0,0,0,NA,"LR"
2023-09-10,20,10,0,0,0,0,NA,"LR"
2023-09-10,21,10,8,1,7,42,NA,"LR"
2023-09-10,22,10,2,4,-2,-12,NA,"LR"
2023-09-10,23,10,3,1,2,12,NA,"LR"
2023-09-11,0,10,0,0,0,0,NA,"LR"
2023-09-11,1,10,1,1,0,0,NA,"LR"
2023-09-11,2,10,0,0,0,0,NA,"LR"
2023-09-11,3,10,0,0,0,0,NA,"LR"
2023-09-11,4,10,0,1,-1,-6,NA,"LR"
2023-09-11,5,10,0,0,0,0,NA,"LR"
2023-09-11,6,10,0,0,0,0,NA,"LR"
2023-09-11,7,10,0,0,0,0,NA,"LR"
2023-09-11,8,10,1,0,1,6,NA,"LR"
2023-09-11,9,10,2,0,2,12,NA,"LR"
2023-09-11,10,10,1,0,1,6,NA,"LR"
2023-09-11,11,10,0,0,0,0,NA,"LR"
2023-09-11,12,10,0,0,0,0,NA,"LR"
2023-09-11,13,10,1,0,1,6,NA,"LR"
2023-09-11,14,10,0,1,-1,-6,NA,"LR"
2023-09-11,15,10,0,0,0,0,NA,"LR"
2023-09-11,16,10,0,0,0,0,NA,"LR"
2023-09-11,17,10,1,0,1,6,NA,"LR"
2023-09-11,18,10,2,0,2,12,NA,"LR"
2023-09-11,19,10,1,0,1,6,NA,"LR"
2023-09-11,20,10,0,0,0,0,NA,"LR"
2023-09-11,21,10,3,1,2,12,NA,"LR"
2023-09-11,22,10,1,0,1,6,NA,"LR"
2023-09-11,23,10,0,0,0,0,NA,"LR"
2023-09-12,0,10,1,0,1,6,NA,"LR"
2023-09-12,1,10,0,0,0,0,NA,"LR"
2023-09-12,2,10,2,0,2,12,NA,"LR"
2023-09-12,3,10,0,0,0,0,NA,"LR"
2023-09-12,4,10,1,0,1,6,NA,"LR"
2023-09-12,5,10,1,0,1,6,NA,"LR"
2023-09-12,6,10,0,0,0,0,NA,"LR"
2023-09-12,7,10,0,0,0,0,NA,"LR"
2023-09-12,8,10,1,0,1,6,NA,"LR"
2023-09-12,9,10,1,1,0,0,NA,"LR"
2023-09-12,10,10,1,0,1,6,NA,"LR"
2023-09-12,11,10,0,0,0,0,NA,"LR"
2023-09-12,12,10,0,0,0,0,NA,"LR"
2023-09-12,13,10,0,2,-2,-12,NA,"LR"
2023-09-12,14,10,0,0,0,0,NA,"LR"
2023-09-12,15,10,0,0,0,0,NA,"LR"
2023-09-12,16,10,0,0,0,0,NA,"LR"
2023-09-12,17,10,0,0,0,0,NA,"LR"
2023-09-12,18,10,0,0,0,0,NA,"LR"
2023-09-12,19,10,0,0,0,0,NA,"LR"
2023-09-12,20,10,0,0,0,0,NA,"LR"
2023-09-12,21,10,13,0,13,78,NA,"LR"
2023-09-12,22,10,3,3,0,0,NA,"LR"
2023-09-12,23,10,2,0,2,12,NA,"LR"
2023-09-13,0,10,1,0,1,6,NA,"LR"
2023-09-13,1,10,1,0,1,6,NA,"LR"
2023-09-13,2,10,1,0,1,6,NA,"LR"
2023-09-13,3,10,2,0,2,12,NA,"LR"
2023-09-13,4,10,0,0,0,0,NA,"LR"
2023-09-13,5,10,0,0,0,0,NA,"LR"
2023-09-13,6,10,0,0,0,0,NA,"LR"
2023-09-13,7,10,0,0,0,0,NA,"LR"
2023-09-13,8,10,4,0,4,24,NA,"LR"
2023-09-13,9,10,0,0,0,0,NA,"LR"
2023-09-13,10,10,0,1,-1,-6,NA,"LR"
2023-09-13,11,10,1,0,1,6,NA,"LR"
2023-09-13,12,10,0,0,0,0,NA,"LR"
2023-09-13,13,10,1,0,1,6,NA,"LR"
2023-09-13,14,10,1,0,1,6,NA,"LR"
2023-09-13,15,10,0,0,0,0,NA,"LR"
2023-09-13,16,10,0,0,0,0,NA,"LR"
2023-09-13,17,10,0,1,-1,-6,NA,"LR"
2023-09-13,18,10,1,0,1,6,NA,"LR"
2023-09-13,19,10,1,0,1,6,NA,"LR"
2023-09-13,20,10,0,1,-1,-6,NA,"LR"
2023-09-13,21,10,8,1,7,42,NA,"LR"
2023-09-13,22,10,8,0,8,48,NA,"LR"
2023-09-13,23,10,0,0,0,0,NA,"LR"
2023-09-14,0,10,4,0,4,24,NA,"LR"
2023-09-14,1,10,0,0,0,0,NA,"LR"
2023-09-14,2,10,0,0,0,0,NA,"LR"
2023-09-14,3,10,2,0,2,12,NA,"LR"
2023-09-14,4,10,1,0,1,6,NA,"LR"
2023-09-14,5,10,0,0,0,0,NA,"LR"
2023-09-14,6,10,0,0,0,0,NA,"LR"
2023-09-14,7,10,1,0,1,6,NA,"LR"
2023-09-14,8,10,0,1,-1,-6,NA,"LR"
2023-09-14,9,10,0,1,-1,-6,NA,"LR"
2023-09-14,10,10,0,0,0,0,NA,"LR"
2023-09-14,11,10,2,1,1,6,NA,"LR"
2023-09-14,12,10,0,2,-2,-12,NA,"LR"
2023-09-14,13,10,0,0,0,0,NA,"LR"
2023-09-14,14,10,0,1,-1,-6,NA,"LR"
2023-09-14,15,10,2,3,-1,-6,NA,"LR"
2023-09-14,16,10,0,0,0,0,NA,"LR"
2023-09-14,17,10,0,0,0,0,NA,"LR"
2023-09-14,18,10,0,1,-1,-6,NA,"LR"
2023-09-14,19,10,1,1,0,0,NA,"LR"
2023-09-14,20,10,0,1,-1,-6,NA,"LR"
2023-09-14,21,10,22,3,19,114,NA,"LR"
2023-09-14,22,10,3,0,3,18,NA,"LR"
2023-09-14,23,10,0,1,-1,-6,NA,"LR"
2023-09-15,0,10,3,0,3,18,NA,"LR"
2023-09-15,1,10,0,1,-1,-6,NA,"LR"
2023-09-15,2,10,1,0,1,6,NA,"LR"
2023-09-15,3,10,0,0,0,0,NA,"LR"
2023-09-15,4,10,0,0,0,0,NA,"LR"
2023-09-15,5,10,0,0,0,0,NA,"LR"
2023-09-15,6,10,0,0,0,0,NA,"LR"
2023-09-15,7,10,0,0,0,0,NA,"LR"
2023-09-15,8,10,2,2,0,0,NA,"LR"
2023-09-15,9,10,26,1,25,150,NA,"LR"
2023-09-15,10,10,0,1,-1,-6,NA,"LR"
2023-09-15,11,10,1,0,1,6,NA,"LR"
2023-09-15,12,10,0,1,-1,-6,NA,"LR"
2023-09-15,13,10,19,1,18,108,NA,"LR"
2023-09-15,14,10,2,0,2,12,NA,"LR"
2023-09-15,15,10,1,1,0,0,NA,"LR"
2023-09-15,16,10,1,1,0,0,NA,"LR"
2023-09-15,17,10,1,0,1,6,NA,"LR"
2023-09-15,18,10,0,1,-1,-6,NA,"LR"
2023-09-15,19,10,0,0,0,0,NA,"LR"
2023-09-15,20,10,13,0,13,78,NA,"LR"
2023-09-15,21,10,7,1,6,36,NA,"LR"
2023-09-15,22,10,3,0,3,18,NA,"LR"
2023-09-15,23,10,3,2,1,6,NA,"LR"
2023-09-16,0,10,5,0,5,30,NA,"LR"
2023-09-16,1,10,0,0,0,0,NA,"LR"
2023-09-16,2,10,1,0,1,6,NA,"LR"
2023-09-16,3,10,2,0,2,12,NA,"LR"
2023-09-16,4,10,2,0,2,12,NA,"LR"
2023-09-16,5,10,2,0,2,12,NA,"LR"
2023-09-16,6,10,0,0,0,0,NA,"LR"
2023-09-16,7,10,2,0,2,12,NA,"LR"
2023-09-16,8,10,0,1,-1,-6,NA,"LR"
2023-09-16,9,10,0,1,-1,-6,NA,"LR"
2023-09-16,10,10,0,1,-1,-6,NA,"LR"
2023-09-16,11,10,3,3,0,0,NA,"LR"
2023-09-16,12,10,0,0,0,0,NA,"LR"
2023-09-16,13,10,0,0,0,0,NA,"LR"
2023-09-16,14,10,1,2,-1,-6,NA,"LR"
2023-09-16,15,10,0,0,0,0,NA,"LR"
2023-09-16,16,10,0,1,-1,-6,NA,"LR"
2023-09-16,17,10,3,2,1,6,NA,"LR"
2023-09-16,18,10,1,1,0,0,NA,"LR"
2023-09-16,19,10,1,1,0,0,NA,"LR"
2023-09-16,20,10,0,1,-1,-6,NA,"LR"
2023-09-16,21,10,1,1,0,0,NA,"LR"
2023-09-16,22,10,7,2,5,30,NA,"LR"
2023-09-16,23,10,2,2,0,0,NA,"LR"
2023-09-17,0,10,1,0,1,6,NA,"LR"
2023-09-17,1,10,0,1,-1,-6,NA,"LR"
2023-09-17,2,10,0,0,0,0,NA,"LR"
2023-09-17,3,10,0,1,-1,-6,NA,"LR"
2023-09-17,4,10,1,0,1,6,NA,"LR"
2023-09-17,5,10,0,0,0,0,NA,"LR"
2023-09-17,6,10,0,0,0,0,NA,"LR"
2023-09-17,7,10,0,0,0,0,NA,"LR"
2023-09-17,8,10,2,1,1,6,NA,"LR"
2023-09-17,9,10,0,0,0,0,NA,"LR"
2023-09-17,10,10,0,1,-1,-6,NA,"LR"
2023-09-17,11,10,0,4,-4,-24,NA,"LR"
2023-09-17,12,10,0,1,-1,-6,NA,"LR"
2023-09-17,17,10,1,1,0,0,NA,"LR"
2023-09-17,18,10,0,3,-3,-18,NA,"LR"
2023-09-17,19,10,0,1,-1,-6,NA,"LR"
2023-09-17,20,10,0,0,0,0,NA,"LR"
2023-09-17,21,10,3,2,1,6,NA,"LR"
2023-09-17,22,10,3,0,3,18,NA,"LR"
2023-09-17,23,10,2,1,1,6,NA,"LR"
2023-09-18,0,10,2,0,2,12,NA,"LR"
2023-09-18,1,10,0,0,0,0,NA,"LR"
2023-09-18,2,10,0,1,-1,-6,NA,"LR"
2023-09-18,3,10,0,1,-1,-6,NA,"LR"
2023-09-18,4,10,1,0,1,6,NA,"LR"
2023-09-18,5,10,0,0,0,0,NA,"LR"
2023-09-18,6,10,0,0,0,0,NA,"LR"
2023-09-18,7,10,1,0,1,6,NA,"LR"
2023-09-18,8,10,0,0,0,0,NA,"LR"
2023-09-18,9,10,0,1,-1,-6,NA,"LR"
2023-09-18,10,10,0,1,-1,-6,NA,"LR"
2023-09-18,11,10,0,1,-1,-6,NA,"LR"
2023-09-18,12,10,0,0,0,0,NA,"LR"
2023-09-18,13,10,2,3,-1,-6,NA,"LR"
2023-09-18,14,10,1,2,-1,-6,NA,"LR"
2023-09-18,21,10,5,1,4,24,NA,"LR"
2023-09-18,22,10,1,0,1,6,NA,"LR"
2023-09-18,23,10,0,2,-2,-12,NA,"LR"
2023-09-19,0,10,1,0,1,6,NA,"LR"
2023-09-19,1,10,1,0,1,6,NA,"LR"
2023-09-19,2,10,0,0,0,0,NA,"LR"
2023-09-19,3,10,1,0,1,6,NA,"LR"
2023-09-19,4,10,0,0,0,0,NA,"LR"
2023-09-19,5,10,1,2,-1,-6,NA,"LR"
2023-09-19,6,10,0,0,0,0,NA,"LR"
2023-09-19,7,10,0,2,-2,-12,NA,"LR"
2023-09-19,8,10,1,0,1,6,NA,"LR"
2023-09-19,9,10,0,0,0,0,NA,"LR"
2023-09-19,10,10,4,0,4,24,NA,"LR"
2023-09-19,11,10,0,0,0,0,NA,"LR"
2023-09-19,12,10,4,0,4,24,NA,"LR"
2023-09-19,13,10,0,0,0,0,NA,"LR"
2023-09-19,14,10,1,0,1,6,NA,"LR"
2023-09-19,15,10,2,0,2,12,NA,"LR"
2023-09-19,16,10,5,0,5,30,NA,"LR"
2023-09-19,17,10,4,6,-2,-12,NA,"LR"
2023-09-19,18,10,0,3,-3,-18,NA,"LR"
2023-09-19,19,10,3,1,2,12,NA,"LR"
2023-09-19,20,10,3,1,2,12,NA,"LR"
2023-09-19,21,10,5,3,2,12,NA,"LR"
2023-09-19,22,10,2,0,2,12,NA,"LR"
2023-09-20,0,10,1,0,1,6,NA,"LR"
2023-09-20,1,10,1,0,1,6,NA,"LR"
2023-09-20,2,10,0,0,0,0,NA,"LR"
2023-09-20,3,10,0,0,0,0,NA,"LR"
2023-09-20,4,10,0,1,-1,-6,NA,"LR"
2023-09-20,5,10,1,1,0,0,NA,"LR"
2023-09-20,6,10,1,0,1,6,NA,"LR"
2023-09-20,7,10,0,0,0,0,NA,"LR"
2023-09-20,8,10,0,0,0,0,NA,"LR"
2023-09-20,9,10,0,0,0,0,NA,"LR"
2023-09-20,10,10,1,0,1,6,NA,"LR"
2023-09-20,11,10,0,1,-1,-6,NA,"LR"
2023-09-20,12,10,0,1,-1,-6,NA,"LR"
2023-09-20,13,10,0,0,0,0,NA,"LR"
2023-09-20,14,10,0,2,-2,-12,NA,"LR"
2023-09-20,15,10,0,2,-2,-12,NA,"LR"
2023-09-20,16,10,0,1,-1,-6,NA,"LR"
2023-09-20,17,10,0,0,0,0,NA,"LR"
2023-09-20,18,10,1,0,1,6,NA,"LR"
2023-09-20,19,10,0,1,-1,-6,NA,"LR"
2023-09-20,20,10,1,1,0,0,NA,"LR"
2023-09-20,21,10,3,0,3,18,NA,"LR"
2023-09-20,22,10,3,0,3,18,NA,"LR"
2023-09-20,23,10,2,0,2,12,NA,"LR"
2023-09-21,0,10,1,2,-1,-6,NA,"LR"
2023-09-21,1,10,2,0,2,12,NA,"LR"
2023-09-21,2,10,0,1,-1,-6,NA,"LR"
2023-09-21,3,10,2,0,2,12,NA,"LR"
2023-09-21,4,10,0,1,-1,-6,NA,"LR"
2023-09-21,5,10,2,0,2,12,NA,"LR"
2023-09-21,6,10,0,0,0,0,NA,"LR"
2023-09-21,7,10,0,0,0,0,NA,"LR"
2023-09-21,8,10,0,0,0,0,NA,"LR"
2023-09-21,9,10,0,0,0,0,NA,"LR"
2023-09-21,10,10,1,2,-1,-6,NA,"LR"
2023-09-21,11,10,0,1,-1,-6,NA,"LR"
2023-09-21,12,10,9,0,9,54,NA,"LR"
2023-09-21,13,10,0,0,0,0,NA,"LR"
2023-09-21,14,10,0,0,0,0,NA,"LR"
2023-09-21,15,10,0,0,0,0,NA,"LR"
2023-09-21,16,10,0,1,-1,-6,NA,"LR"
2023-09-21,17,10,0,2,-2,-12,NA,"LR"
2023-09-21,18,10,0,0,0,0,NA,"LR"
2023-09-21,19,10,0,0,0,0,NA,"LR"
2023-09-21,20,10,0,4,-4,-24,NA,"LR"
2023-09-21,21,10,4,4,0,0,NA,"LR"
2023-09-21,22,10,1,5,-4,-24,NA,"LR"
2023-09-21,23,10,3,5,-2,-12,NA,"LR"
2023-09-22,0,10,2,2,0,0,NA,"LR"
2023-09-22,1,10,5,3,2,12,NA,"LR"
2023-09-22,2,10,0,0,0,0,NA,"LR"
2023-09-22,3,10,0,1,-1,-6,NA,"LR"
2023-09-22,4,10,0,5,-5,-30,NA,"LR"
2023-09-22,5,10,0,1,-1,-6,NA,"LR"
2023-09-22,6,10,0,0,0,0,NA,"LR"
2023-09-22,7,10,1,2,-1,-6,NA,"LR"
2023-09-22,8,10,0,2,-2,-12,NA,"LR"
2023-09-22,9,10,0,1,-1,-6,NA,"LR"
2023-09-22,10,10,0,0,0,0,NA,"LR"
2023-09-22,11,10,0,1,-1,-6,NA,"LR"
2023-09-22,12,10,0,2,-2,-12,NA,"LR"
2023-09-22,13,10,0,1,-1,-6,NA,"LR"
2023-09-22,14,10,0,3,-3,-18,NA,"LR"
2023-09-22,15,10,0,1,-1,-6,NA,"LR"
2023-09-22,16,10,0,2,-2,-12,NA,"LR"
2023-09-22,17,10,0,0,0,0,NA,"LR"
2023-09-22,18,10,8,1,7,42,NA,"LR"
2023-09-22,19,10,0,0,0,0,NA,"LR"
2023-09-22,20,10,2,3,-1,-6,NA,"LR"
2023-09-22,21,10,3,0,3,18,NA,"LR"
2023-09-22,22,10,0,1,-1,-6,NA,"LR"
2023-09-22,23,10,0,1,-1,-6,NA,"LR"
2023-09-23,0,10,0,1,-1,-6,NA,"LR"
2023-09-23,1,10,0,4,-4,-24,NA,"LR"
2023-09-23,2,10,0,1,-1,-6,NA,"LR"
2023-09-23,3,10,1,0,1,6,NA,"LR"
2023-09-23,4,10,0,0,0,0,NA,"LR"
2023-09-23,5,10,0,0,0,0,NA,"LR"
2023-09-23,6,10,0,1,-1,-6,NA,"LR"
2023-09-23,7,10,0,1,-1,-6,NA,"LR"
2023-09-23,8,10,1,3,-2,-12,NA,"LR"
2023-09-23,9,10,0,0,0,0,NA,"LR"
2023-09-23,10,10,1,2,-1,-6,NA,"LR"
2023-09-23,11,10,1,3,-2,-12,NA,"LR"
2023-09-23,12,10,0,0,0,0,NA,"LR"
2023-09-23,13,10,0,2,-2,-12,NA,"LR"
2023-09-23,14,10,0,3,-3,-18,NA,"LR"
2023-09-23,15,10,0,0,0,0,NA,"LR"
2023-09-23,16,10,0,0,0,0,NA,"LR"
2023-09-23,17,10,0,0,0,0,NA,"LR"
2023-09-23,18,10,0,1,-1,-6,NA,"LR"
2023-09-23,19,10,2,0,2,12,NA,"LR"
2023-09-23,20,10,0,1,-1,-6,NA,"LR"
2023-09-23,21,10,1,1,0,0,NA,"LR"
2023-09-23,22,10,1,1,0,0,NA,"LR"
2023-09-23,23,10,0,0,0,0,NA,"LR"
2023-09-24,0,10,1,3,-2,-12,NA,"LR"
2023-09-24,1,10,0,0,0,0,NA,"LR"
2023-09-24,2,10,1,2,-1,-6,NA,"LR"
2023-09-24,3,10,0,1,-1,-6,NA,"LR"
2023-09-24,4,10,0,0,0,0,NA,"LR"
2023-09-24,5,10,0,1,-1,-6,NA,"LR"
2023-09-24,6,10,0,0,0,0,NA,"LR"
2023-09-24,7,10,0,1,-1,-6,NA,"LR"
2023-09-24,8,10,0,2,-2,-12,NA,"LR"
2023-09-24,9,10,0,1,-1,-6,NA,"LR"
2023-09-24,10,10,4,1,3,18,NA,"LR"
2023-09-24,11,10,0,0,0,0,NA,"LR"
2023-09-24,12,10,0,1,-1,-6,NA,"LR"
2023-09-24,13,10,0,1,-1,-6,NA,"LR"
2023-09-24,14,10,1,2,-1,-6,NA,"LR"
2023-09-24,15,10,11,0,11,66,NA,"LR"
2023-09-24,16,10,1,2,-1,-6,NA,"LR"
2023-09-24,17,10,0,5,-5,-30,NA,"LR"
2023-09-24,18,10,0,2,-2,-12,NA,"LR"
2023-09-24,19,10,0,0,0,0,NA,"LR"
2023-09-24,20,10,0,4,-4,-24,NA,"LR"
2023-09-24,21,10,2,3,-1,-6,NA,"LR"
2023-09-24,22,10,0,0,0,0,NA,"LR"
2023-09-24,23,10,0,1,-1,-6,NA,"LR"
2023-09-25,0,10,0,1,-1,-6,NA,"LR"
2023-09-25,1,10,0,1,-1,-6,NA,"LR"
2023-09-25,2,10,0,0,0,0,NA,"LR"
2023-09-25,3,10,1,0,1,6,NA,"LR"
2023-09-25,4,10,2,0,2,12,NA,"LR"
2023-09-25,5,10,0,0,0,0,NA,"LR"
2023-09-25,6,10,0,1,-1,-6,NA,"LR"
2023-09-25,7,10,0,2,-2,-12,NA,"LR"
2023-09-25,8,10,0,3,-3,-18,NA,"LR"
2023-09-25,9,10,0,1,-1,-6,NA,"LR"
2023-09-25,10,10,0,2,-2,-12,NA,"LR"
2023-09-25,11,10,0,1,-1,-6,NA,"LR"
2023-09-25,12,10,0,3,-3,-18,NA,"LR"
2023-09-25,13,10,15,0,15,90,NA,"LR"
2023-09-25,14,10,0,1,-1,-6,NA,"LR"
2023-09-25,15,10,0,2,-2,-12,NA,"LR"
2023-09-25,16,10,1,0,1,6,NA,"LR"
2023-09-25,17,10,0,1,-1,-6,NA,"LR"
2023-09-25,18,10,3,2,1,6,NA,"LR"
2023-09-25,19,10,0,0,0,0,NA,"LR"
2023-09-25,20,10,2,1,1,6,NA,"LR"
2023-09-25,21,10,1,2,-1,-6,NA,"LR"
2023-09-25,22,10,0,1,-1,-6,NA,"LR"
2023-09-25,23,10,0,0,0,0,NA,"LR"
2023-09-26,0,10,0,1,-1,-6,NA,"LR"
2023-09-26,1,10,0,0,0,0,NA,"LR"
2023-09-26,2,10,1,0,1,6,NA,"LR"
2023-09-26,3,10,1,0,1,6,NA,"LR"
2023-09-26,4,10,1,0,1,6,NA,"LR"
2023-09-26,5,10,0,1,-1,-6,NA,"LR"
2023-09-26,6,10,0,1,-1,-6,NA,"LR"
2023-09-26,7,10,0,0,0,0,NA,"LR"
2023-09-26,8,10,0,2,-2,-12,NA,"LR"
2023-09-26,9,10,0,1,-1,-6,NA,"LR"
2023-09-26,10,10,0,6,-6,-36,NA,"LR"
2023-09-26,11,10,0,1,-1,-6,NA,"LR"
2023-09-26,12,10,0,2,-2,-12,NA,"LR"
2023-09-26,13,10,1,3,-2,-12,NA,"LR"
2023-09-26,14,10,1,0,1,6,NA,"LR"
2023-09-26,15,10,0,2,-2,-12,NA,"LR"
2023-09-26,16,10,0,3,-3,-18,"File missing","LR"
2023-09-26,17,10,0,4,-4,-24,NA,"LR"
2023-09-26,18,10,0,3,-3,-18,NA,"LR"
2023-09-26,19,10,0,0,0,0,NA,"LR"
2023-09-26,20,10,0,1,-1,-6,NA,"LR"
2023-09-26,21,10,2,1,1,6,NA,"LR"
2023-09-26,22,10,0,0,0,0,NA,"LR"
2023-09-26,23,10,0,1,-1,-6,NA,"LR"
2023-09-27,0,10,0,0,0,0,NA,"LR"
2023-09-27,1,10,0,0,0,0,NA,"LR"
2023-09-27,2,10,0,0,0,0,NA,"LR"
2023-09-27,3,10,0,1,-1,-6,NA,"LR"
2023-09-27,4,10,0,1,-1,-6,NA,"LR"
2023-09-27,5,10,2,1,1,6,NA,"LR"
2023-09-27,6,10,0,0,0,0,NA,"LR"
2023-09-27,7,10,0,1,-1,-6,NA,"LR"
2023-09-27,8,10,2,1,1,6,NA,"LR"
2023-09-27,9,10,0,1,-1,-6,NA,"LR"
2023-09-27,10,10,0,1,-1,-6,NA,"LR"
2023-09-27,11,10,0,0,0,0,NA,"LR"
2023-09-27,12,10,0,1,-1,-6,NA,"LR"
2023-09-27,13,10,0,3,-3,-18,NA,"LR"
2023-09-27,14,10,0,5,-5,-30,NA,"LR"
2023-09-27,15,10,0,3,-3,-18,NA,"LR"
2023-09-27,16,10,0,4,-4,-24,NA,"LR"
2023-09-27,17,10,0,3,-3,-18,NA,"LR"
2023-09-27,18,10,0,5,-5,-30,NA,"LR"
2023-09-27,19,10,0,0,0,0,NA,"LR"
2023-09-27,20,10,1,2,-1,-6,NA,"LR"
2023-09-27,21,10,1,0,1,6,NA,"LR"
2023-09-27,22,10,0,1,-1,-6,NA,"LR"
2023-09-27,23,10,0,0,0,0,NA,"LR"
2023-09-28,0,10,0,1,-1,-6,NA,"LR"
2023-09-28,1,10,0,1,-1,-6,NA,"LR"
2023-09-28,2,10,0,0,0,0,NA,"LR"
2023-09-28,3,10,0,1,-1,-6,NA,"LR"
2023-09-28,4,10,0,1,-1,-6,NA,"LR"
2023-09-28,5,10,0,0,0,0,NA,"LR"
2023-09-28,6,10,0,0,0,0,NA,"LR"
2023-09-28,7,10,0,0,0,0,NA,"LR"
2023-09-28,8,10,0,0,0,0,NA,"LR"
2023-09-28,9,10,1,0,1,6,NA,"LR"
2023-09-28,10,10,0,1,-1,-6,NA,"LR"
2023-09-28,11,10,0,1,-1,-6,NA,"LR"
2023-09-28,12,10,0,0,0,0,NA,"LR"
2023-09-28,13,10,0,3,-3,-18,NA,"LR"
2023-09-28,14,10,1,0,1,6,NA,"LR"
2023-09-28,15,10,3,2,1,6,NA,"LR"
2023-09-28,16,10,0,1,-1,-6,NA,"LR"
2023-09-28,17,10,0,1,-1,-6,NA,"LR"
2023-09-28,18,10,1,1,0,0,NA,"LR"
2023-09-28,19,10,0,1,-1,-6,NA,"LR"
2023-09-28,20,10,5,1,4,24,NA,"LR"
2023-09-28,21,10,0,1,-1,-6,NA,"LR"
2023-09-28,22,10,0,2,-2,-12,NA,"LR"
2023-09-28,23,10,0,0,0,0,NA,"LR"
2023-09-29,0,10,0,5,-5,-30,NA,"LR"
2023-09-29,1,10,0,0,0,0,NA,"LR"
2023-09-29,2,10,0,0,0,0,NA,"LR"
2023-09-29,3,10,0,0,0,0,NA,"LR"
2023-09-29,4,10,0,1,-1,-6,NA,"LR"
2023-09-29,5,10,0,0,0,0,NA,"LR"
2023-09-29,6,10,0,0,0,0,NA,"LR"
2023-09-29,7,10,0,0,0,0,NA,"LR"
2023-09-29,8,10,1,2,-1,-6,NA,"LR"
2023-09-29,9,10,0,0,0,0,NA,"LR"
2023-09-29,10,10,1,1,0,0,NA,"LR"
2023-09-29,11,10,0,1,-1,-6,NA,"LR"
2023-09-29,12,10,1,2,-1,-6,NA,"LR"
2023-09-29,13,10,1,1,0,0,NA,"LR"
2023-09-29,14,10,0,3,-3,-18,NA,"LR"
2023-09-29,15,10,0,1,-1,-6,NA,"LR"
2023-09-29,16,10,0,1,-1,-6,NA,"LR"
2023-09-29,17,10,0,1,-1,-6,NA,"LR"
2023-09-29,18,10,0,1,-1,-6,NA,"LR"
2023-09-29,19,10,1,4,-3,-18,NA,"LR"
2023-09-29,20,10,1,0,1,6,NA,"LR"
2023-09-29,21,10,0,1,-1,-6,NA,"LR"
2023-09-29,22,10,0,0,0,0,NA,"LR"
2023-09-29,23,10,0,0,0,0,NA,"LR"
2023-09-30,0,10,1,0,1,6,NA,"LR"
2023-09-30,1,10,0,0,0,0,NA,"LR"
2023-09-30,2,10,0,0,0,0,NA,"LR"
2023-09-30,3,10,0,0,0,0,NA,"LR"
2023-09-30,4,10,0,0,0,0,NA,"LR"
2023-09-30,5,10,0,0,0,0,NA,"LR"
2023-09-30,6,10,0,0,0,0,NA,"LR"
2023-09-30,7,10,0,0,0,0,NA,"LR"
2023-09-30,8,10,0,1,-1,-6,NA,"LR"
2023-09-30,9,10,1,1,0,0,NA,"LR"
2023-09-30,10,10,1,2,-1,-6,NA,"LR"
2023-09-30,11,10,0,0,0,0,NA,"LR"
2023-09-30,12,10,0,0,0,0,NA,"LR"
2023-09-30,13,10,0,1,-1,-6,NA,"LR"
2023-09-30,14,10,1,0,1,6,NA,"LR"
2023-09-30,15,10,0,1,-1,-6,NA,"LR"
2023-09-30,20,10,1,2,-1,-6,NA,"LR"
2023-09-30,21,10,0,1,-1,-6,NA,"LR"
2023-09-30,22,10,0,2,-2,-12,NA,"LR"
2023-09-30,23,10,0,0,0,0,NA,"LR"
2023-10-01,0,10,1,1,0,0,NA,"LR"
2023-10-01,1,10,1,3,-2,-12,NA,"LR"
2023-10-01,2,10,4,0,4,24,NA,"LR"
2023-10-01,3,10,1,0,1,6,NA,"LR"
2023-10-01,4,10,1,0,1,6,NA,"LR"
2023-10-01,5,10,0,0,0,0,NA,"LR"
2023-10-01,6,10,0,0,0,0,NA,"LR"
2023-10-01,7,10,0,0,0,0,NA,"LR"
2023-10-01,8,10,0,1,-1,-6,NA,"LR"
2023-10-01,9,10,0,0,0,0,NA,"LR"
2023-10-01,10,10,1,0,1,6,NA,"LR"
2023-10-01,11,10,0,0,0,0,NA,"LR"
2023-10-01,12,10,0,0,0,0,NA,"LR"
2023-10-01,13,10,0,0,0,0,NA,"LR"
2023-10-01,14,10,0,0,0,0,NA,"LR"
2023-10-01,15,10,0,0,0,0,NA,"LR"
2023-10-01,16,10,0,0,0,0,NA,"LR"
2023-10-01,17,10,0,1,-1,-6,NA,"LR"
2023-10-01,18,10,0,1,-1,-6,NA,"LR"
2023-10-01,19,10,0,0,0,0,NA,"LR"
2023-10-01,20,10,0,3,-3,-18,NA,"LR"
2023-10-01,21,10,0,1,-1,-6,NA,"LR"
2023-10-01,22,10,0,1,-1,-6,NA,"LR"
2023-10-01,23,10,2,1,1,6,NA,"LR"
2023-10-02,0,10,1,0,1,6,NA,"LR"
2023-10-02,1,10,0,0,0,0,NA,"LR"
